"Restaurant_Name";"Dining_Rating";"Delivery_Rating";"Dining_Votes";"Delivery_Votes";"Cuisine";"Place_Name";"City";"Best_Seller";"Votes";"Prices"
"Santosh Dhaba";4.3;3.9;0;0;"Desserts";"Abids";" Hyderabad";"";0;80
"Santosh Dhaba";4.3;3.9;0;0;"Desserts";"Abids";" Hyderabad";"";0;70
"Santosh Dhaba";4.3;3.9;0;0;"Desserts";"Abids";" Hyderabad";"";0;80
"Santosh Dhaba";4.3;3.9;0;0;"Desserts";"Abids";" Hyderabad";"";0;80
"Santosh Dhaba";4.3;3.9;0;0;"Desserts";"Abids";" Hyderabad";"";0;220
"Santosh Dhaba";4.3;3.9;0;0;"Desserts";"Abids";" Hyderabad";"";63;175
"Santosh Dhaba";4.3;3.9;0;0;"Desserts";"Abids";" Hyderabad";"";17;240
"Santosh Dhaba";4.3;3.9;0;0;"Desserts";"Abids";" Hyderabad";"BESTSELLER";260;240
"Santosh Dhaba";4.3;3.9;0;0;"Desserts";"Abids";" Hyderabad";"";0;215
"Santosh Dhaba";4.3;3.9;0;0;"Desserts";"Abids";" Hyderabad";"BESTSELLER";115;240
"Santosh Dhaba";4.3;3.9;0;0;"Desserts";"Abids";" Hyderabad";"";0;235
"Santosh Dhaba";4.3;3.9;0;0;"Desserts";"Abids";" Hyderabad";"BESTSELLER";112;185
"Santosh Dhaba";4.3;3.9;0;0;"Desserts";"Abids";" Hyderabad";"BESTSELLER";161;240
"Santosh Dhaba";4.3;3.9;0;0;"Desserts";"Abids";" Hyderabad";"";0;210
"Santosh Dhaba";4.3;3.9;0;0;"Desserts";"Abids";" Hyderabad";"";0;280
"Santosh Dhaba";4.3;3.9;0;0;"Desserts";"Abids";" Hyderabad";"";10;280
"Santosh Dhaba";4.3;3.9;0;0;"Desserts";"Abids";" Hyderabad";"BESTSELLER";319;240
"Santosh Dhaba";4.3;3.9;0;0;"Desserts";"Abids";" Hyderabad";"";9;225
"Santosh Dhaba";4.3;3.9;0;0;"Desserts";"Abids";" Hyderabad";"";5;140
"Santosh Dhaba";4.3;3.9;0;0;"Desserts";"Abids";" Hyderabad";"";0;240
"Santosh Dhaba";4.3;3.9;0;0;"Desserts";"Abids";" Hyderabad";"";0;265
"Santosh Dhaba";4.3;3.9;0;0;"Desserts";"Abids";" Hyderabad";"";0;240
"Santosh Dhaba";4.3;3.9;0;0;"Desserts";"Abids";" Hyderabad";"BESTSELLER";20;245
"Santosh Dhaba";4.3;3.9;0;0;"Desserts";"Abids";" Hyderabad";"";13;240
"Santosh Dhaba";4.3;3.9;0;0;"Desserts";"Abids";" Hyderabad";"";0;290
"Santosh Dhaba";4.3;3.9;0;0;"Desserts";"Abids";" Hyderabad";"";5;240
"Santosh Dhaba";4.3;3.9;0;0;"Desserts";"Abids";" Hyderabad";"";0;210
"Santosh Dhaba";4.3;3.9;0;0;"Desserts";"Abids";" Hyderabad";"BESTSELLER";93;185
"Santosh Dhaba";4.3;3.9;0;0;"Desserts";"Abids";" Hyderabad";"";0;230
"Santosh Dhaba";4.3;3.9;0;0;"Desserts";"Abids";" Hyderabad";"";0;230
"Santosh Dhaba";4.3;3.9;0;0;"Desserts";"Abids";" Hyderabad";"";0;250
"Santosh Dhaba";4.3;3.9;0;0;"Desserts";"Abids";" Hyderabad";"";0;230
"Santosh Dhaba";4.3;3.9;0;0;"Desserts";"Abids";" Hyderabad";"";0;200
"Santosh Dhaba";4.3;3.9;0;0;"Desserts";"Abids";" Hyderabad";"";0;220
"Santosh Dhaba";4.3;3.9;0;0;"Desserts";"Abids";" Hyderabad";"";0;180
"Santosh Dhaba";4.3;3.9;0;0;"Desserts";"Abids";" Hyderabad";"";0;280
"Santosh Dhaba";4.3;3.9;0;0;"Desserts";"Abids";" Hyderabad";"";5;200
"Santosh Dhaba";4.3;3.9;0;0;"Desserts";"Abids";" Hyderabad";"";8;260
"Santosh Dhaba";4.3;3.9;0;0;"Desserts";"Abids";" Hyderabad";"";0;230
"Santosh Dhaba";4.3;3.9;0;0;"Desserts";"Abids";" Hyderabad";"";0;270
"Santosh Dhaba";4.3;3.9;0;0;"Desserts";"Abids";" Hyderabad";"";0;270
"Santosh Dhaba";4.3;3.9;0;0;"Desserts";"Abids";" Hyderabad";"";0;270
"Santosh Dhaba";4.3;3.9;0;0;"Desserts";"Abids";" Hyderabad";"";0;280
"Santosh Dhaba";4.3;3.9;0;0;"Desserts";"Abids";" Hyderabad";"";0;270
"Santosh Dhaba";4.3;3.9;0;0;"Desserts";"Abids";" Hyderabad";"";0;270
"Santosh Dhaba";4.3;3.9;0;0;"Desserts";"Abids";" Hyderabad";"";0;230
"Santosh Dhaba";4.3;3.9;0;0;"Desserts";"Abids";" Hyderabad";"";0;230
"Santosh Dhaba";4.3;3.9;0;0;"Desserts";"Abids";" Hyderabad";"";0;240
"Santosh Dhaba";4.3;3.9;0;0;"Desserts";"Abids";" Hyderabad";"";0;270
"Santosh Dhaba";4.3;3.9;0;0;"Desserts";"Abids";" Hyderabad";"";0;240
"Santosh Dhaba";4.3;3.9;0;0;"Desserts";"Abids";" Hyderabad";"";0;240
"Santosh Dhaba";4.3;3.9;0;0;"Desserts";"Abids";" Hyderabad";"";0;240
"Santosh Dhaba";4.3;3.9;0;0;"Desserts";"Abids";" Hyderabad";"";0;240
"Santosh Dhaba";4.3;3.9;0;0;"Desserts";"Abids";" Hyderabad";"";0;280
"Santosh Dhaba";4.3;3.9;0;0;"Desserts";"Abids";" Hyderabad";"";0;210
"Santosh Dhaba";4.3;3.9;0;0;"Desserts";"Abids";" Hyderabad";"";0;260
"Santosh Dhaba";4.3;3.9;0;0;"Desserts";"Abids";" Hyderabad";"";0;260
"Santosh Dhaba";4.3;3.9;0;0;"Desserts";"Abids";" Hyderabad";"";0;230
"Santosh Dhaba";4.3;3.9;0;0;"Desserts";"Abids";" Hyderabad";"";0;250
"Santosh Dhaba";4.3;3.9;0;0;"Desserts";"Abids";" Hyderabad";"";0;280
"Santosh Dhaba";4.3;3.9;0;0;"Desserts";"Abids";" Hyderabad";"";0;280
"Santosh Dhaba";4.3;3.9;0;0;"Desserts";"Abids";" Hyderabad";"";0;250
"Santosh Dhaba";4.3;3.9;0;0;"Desserts";"Abids";" Hyderabad";"";0;250
"Santosh Dhaba";4.3;3.9;0;0;"Desserts";"Abids";" Hyderabad";"";0;250
"Santosh Dhaba";4.3;3.9;0;0;"Desserts";"Abids";" Hyderabad";"";0;250
"Santosh Dhaba";4.3;3.9;0;0;"Desserts";"Abids";" Hyderabad";"";0;270
"Santosh Dhaba";4.3;3.9;0;0;"Desserts";"Abids";" Hyderabad";"";0;270
"Santosh Dhaba";4.3;3.9;0;0;"Desserts";"Abids";" Hyderabad";"";0;250
"Santosh Dhaba";4.3;3.9;0;0;"Desserts";"Abids";" Hyderabad";"";0;270
"Santosh Dhaba";4.3;3.9;0;0;"Desserts";"Abids";" Hyderabad";"";0;250
"Santosh Dhaba";4.3;3.9;0;0;"Desserts";"Abids";" Hyderabad";"";0;250
"Santosh Dhaba";4.3;3.9;0;0;"Desserts";"Abids";" Hyderabad";"";0;270
"Santosh Dhaba";4.3;3.9;0;0;"Desserts";"Abids";" Hyderabad";"";0;230
"Santosh Dhaba";4.3;3.9;0;0;"Desserts";"Abids";" Hyderabad";"";0;240
"Santosh Dhaba";4.3;3.9;0;0;"Desserts";"Abids";" Hyderabad";"";0;320
"Santosh Dhaba";4.3;3.9;0;0;"Desserts";"Abids";" Hyderabad";"";0;240
"Santosh Dhaba";4.3;3.9;0;0;"Desserts";"Abids";" Hyderabad";"";0;230
"Santosh Dhaba";4.3;3.9;0;0;"Desserts";"Abids";" Hyderabad";"";0;240
"Santosh Dhaba";4.3;3.9;0;0;"Desserts";"Abids";" Hyderabad";"";0;250
"Santosh Dhaba";4.3;3.9;0;0;"Desserts";"Abids";" Hyderabad";"";0;230
"Santosh Dhaba";4.3;3.9;0;0;"Desserts";"Abids";" Hyderabad";"";0;270
"Santosh Dhaba";4.3;3.9;0;0;"Desserts";"Abids";" Hyderabad";"";0;270
"Santosh Dhaba";4.3;3.9;0;0;"Desserts";"Abids";" Hyderabad";"";0;250
"Santosh Dhaba";4.3;3.9;0;0;"Desserts";"Abids";" Hyderabad";"";0;280
"Santosh Dhaba";4.3;3.9;0;0;"Desserts";"Abids";" Hyderabad";"";0;270
"Santosh Dhaba";4.3;3.9;0;0;"Desserts";"Abids";" Hyderabad";"";0;270
"Santosh Dhaba";4.3;3.9;0;0;"Desserts";"Abids";" Hyderabad";"";0;280
"Santosh Dhaba";4.3;3.9;0;0;"Desserts";"Abids";" Hyderabad";"";0;240
"Santosh Dhaba";4.3;3.9;0;0;"Desserts";"Abids";" Hyderabad";"";0;270
"Santosh Dhaba";4.3;3.9;0;0;"Desserts";"Abids";" Hyderabad";"";0;250
"Santosh Dhaba";4.3;3.9;0;0;"Desserts";"Abids";" Hyderabad";"";0;260
"Santosh Dhaba";4.3;3.9;0;0;"Desserts";"Abids";" Hyderabad";"";0;190
"Santosh Dhaba";4.3;3.9;0;0;"Desserts";"Abids";" Hyderabad";"";0;260
"Santosh Dhaba";4.3;3.9;0;0;"Desserts";"Abids";" Hyderabad";"";0;250
"Santosh Dhaba";4.3;3.9;0;0;"Desserts";"Abids";" Hyderabad";"";0;250
"Santosh Dhaba";4.3;3.9;0;0;"Desserts";"Abids";" Hyderabad";"";0;240
"Santosh Dhaba";4.3;3.9;0;0;"Desserts";"Abids";" Hyderabad";"";0;260
"Santosh Dhaba";4.3;3.9;0;0;"Desserts";"Abids";" Hyderabad";"";0;230
"Santosh Dhaba";4.3;3.9;0;0;"Desserts";"Abids";" Hyderabad";"";0;260
"Santosh Dhaba";4.3;3.9;0;0;"Desserts";"Abids";" Hyderabad";"";0;270
"Santosh Dhaba";4.3;3.9;0;0;"Desserts";"Abids";" Hyderabad";"";0;260
"Santosh Dhaba";4.3;3.9;0;0;"Desserts";"Abids";" Hyderabad";"";0;260
"Santosh Dhaba";4.3;3.9;0;0;"Desserts";"Abids";" Hyderabad";"";0;240
"Santosh Dhaba";4.3;3.9;0;0;"Desserts";"Abids";" Hyderabad";"";0;280
"Santosh Dhaba";4.3;3.9;0;0;"Desserts";"Abids";" Hyderabad";"";0;300
"Santosh Dhaba";4.3;3.9;0;0;"Desserts";"Abids";" Hyderabad";"";0;260
"Santosh Dhaba";4.3;3.9;0;0;"Desserts";"Abids";" Hyderabad";"";0;260
"Santosh Dhaba";4.3;3.9;0;0;"Desserts";"Abids";" Hyderabad";"";0;300
"Santosh Dhaba";4.3;3.9;0;0;"Desserts";"Abids";" Hyderabad";"";0;300
"Santosh Dhaba";4.3;3.9;0;0;"Desserts";"Abids";" Hyderabad";"";0;300
"Santosh Dhaba";4.3;3.9;0;0;"Desserts";"Abids";" Hyderabad";"";0;270
"Santosh Dhaba";4.3;3.9;0;0;"Desserts";"Abids";" Hyderabad";"";0;300
"Santosh Dhaba";4.3;3.9;0;0;"Desserts";"Abids";" Hyderabad";"";0;300
"Santosh Dhaba";4.3;3.9;0;0;"Desserts";"Abids";" Hyderabad";"";0;210
"Santosh Dhaba";4.3;3.9;0;0;"Desserts";"Abids";" Hyderabad";"";0;210
"Santosh Dhaba";4.3;3.9;0;0;"Desserts";"Abids";" Hyderabad";"";0;220
"Santosh Dhaba";4.3;3.9;0;0;"Desserts";"Abids";" Hyderabad";"";0;300
"Santosh Dhaba";4.3;3.9;0;0;"Desserts";"Abids";" Hyderabad";"";0;300
"Santosh Dhaba";4.3;3.9;0;0;"Desserts";"Abids";" Hyderabad";"";0;300
"Santosh Dhaba";4.3;3.9;0;0;"Desserts";"Abids";" Hyderabad";"";0;320
"Santosh Dhaba";4.3;3.9;0;0;"Desserts";"Abids";" Hyderabad";"";0;300
"Santosh Dhaba";4.3;3.9;0;0;"Desserts";"Abids";" Hyderabad";"";0;350
"Santosh Dhaba";4.3;3.9;0;0;"Desserts";"Abids";" Hyderabad";"";0;320
"Santosh Dhaba";4.3;3.9;0;0;"Desserts";"Abids";" Hyderabad";"";0;320
"Santosh Dhaba";4.3;3.9;0;0;"Desserts";"Abids";" Hyderabad";"";0;80
"Santosh Dhaba";4.3;3.9;0;0;"Desserts";"Abids";" Hyderabad";"";0;45
"Santosh Dhaba";4.3;3.9;0;0;"Desserts";"Abids";" Hyderabad";"";0;230
"Santosh Dhaba";4.3;3.9;0;0;"Desserts";"Abids";" Hyderabad";"";0;230
"Santosh Dhaba";4.3;3.9;0;0;"Desserts";"Abids";" Hyderabad";"";0;75
"Santosh Dhaba";4.3;3.9;0;0;"Desserts";"Abids";" Hyderabad";"";0;65
"Santosh Dhaba";4.3;3.9;0;0;"Desserts";"Abids";" Hyderabad";"";12;15
"Santosh Dhaba";4.3;3.9;0;0;"Desserts";"Abids";" Hyderabad";"";9;15
"Santosh Dhaba";4.3;3.9;0;0;"Desserts";"Abids";" Hyderabad";"";5;40
"Santosh Dhaba";4.3;3.9;0;0;"Desserts";"Abids";" Hyderabad";"";0;90
"Santosh Dhaba";4.3;3.9;0;0;"Desserts";"Abids";" Hyderabad";"";0;230
"Santosh Dhaba";4.3;3.9;0;0;"Desserts";"Abids";" Hyderabad";"";21;55
"Santosh Dhaba";4.3;3.9;0;0;"Desserts";"Abids";" Hyderabad";"";0;20
"Santosh Dhaba";4.3;3.9;0;0;"Desserts";"Abids";" Hyderabad";"";0;80
"Santosh Dhaba";4.3;3.9;0;0;"Desserts";"Abids";" Hyderabad";"";0;120
"Santosh Dhaba";4.3;3.9;0;0;"Desserts";"Abids";" Hyderabad";"";0;80
"Santosh Dhaba";4.3;3.9;0;0;"Desserts";"Abids";" Hyderabad";"";16;40
"Santosh Dhaba";4.3;3.9;0;0;"Desserts";"Abids";" Hyderabad";"";0;70
"Santosh Dhaba";4.3;3.9;0;0;"Desserts";"Abids";" Hyderabad";"BESTSELLER";232;70
"Santosh Dhaba";4.3;3.9;0;0;"Desserts";"Abids";" Hyderabad";"";0;185
"Santosh Dhaba";4.3;3.9;0;0;"Desserts";"Abids";" Hyderabad";"";0;160
"Santosh Dhaba";4.3;3.9;0;0;"Desserts";"Abids";" Hyderabad";"";11;45
"Santosh Dhaba";4.3;3.9;0;0;"Desserts";"Abids";" Hyderabad";"";0;230
"Santosh Dhaba";4.3;3.9;0;0;"Desserts";"Abids";" Hyderabad";"";0;210
"Santosh Dhaba";4.3;3.9;0;0;"Desserts";"Abids";" Hyderabad";"";0;210
"Santosh Dhaba";4.3;3.9;0;0;"Desserts";"Abids";" Hyderabad";"";0;185
"Santosh Dhaba";4.3;3.9;0;0;"Desserts";"Abids";" Hyderabad";"";0;204
"Santosh Dhaba";4.3;3.9;0;0;"Desserts";"Abids";" Hyderabad";"";0;190
"Santosh Dhaba";4.3;3.9;0;0;"Desserts";"Abids";" Hyderabad";"";0;170
"Santosh Dhaba";4.3;3.9;0;0;"Desserts";"Abids";" Hyderabad";"";6;120
"Santosh Dhaba";4.3;3.9;0;0;"Desserts";"Abids";" Hyderabad";"";0;170
"Tipsy Topsy Bakery";3.8;3.9;225;0;"Chinese";"Saroor Nagar";" Hyderabad";"BESTSELLER";401;165
"Tipsy Topsy Bakery";3.8;3.9;225;0;"Chinese";"Saroor Nagar";" Hyderabad";"BESTSELLER";296;155
"Tipsy Topsy Bakery";3.8;3.9;225;0;"Chinese";"Saroor Nagar";" Hyderabad";"BESTSELLER";141;289
"Tipsy Topsy Bakery";3.8;3.9;225;0;"Chinese";"Saroor Nagar";" Hyderabad";"BESTSELLER";50;299
"Tipsy Topsy Bakery";3.8;3.9;225;0;"Chinese";"Saroor Nagar";" Hyderabad";"BESTSELLER";135;165
"Tipsy Topsy Bakery";3.8;3.9;225;0;"Chinese";"Saroor Nagar";" Hyderabad";"MUST TRY";114;165
"Tipsy Topsy Bakery";3.8;3.9;225;0;"Chinese";"Saroor Nagar";" Hyderabad";"BESTSELLER";117;149
"Tipsy Topsy Bakery";3.8;3.9;225;0;"Chinese";"Saroor Nagar";" Hyderabad";"";119;157
"Tipsy Topsy Bakery";3.8;3.9;225;0;"Chinese";"Saroor Nagar";" Hyderabad";"MUST TRY";37;248
"Tipsy Topsy Bakery";3.8;3.9;225;0;"Chinese";"Saroor Nagar";" Hyderabad";"MUST TRY";55;299
"Tipsy Topsy Bakery";3.8;3.9;225;0;"Chinese";"Saroor Nagar";" Hyderabad";"BESTSELLER";120;132
"Tipsy Topsy Bakery";3.8;3.9;225;0;"Chinese";"Saroor Nagar";" Hyderabad";"";130;165
"Tipsy Topsy Bakery";3.8;3.9;225;0;"Chinese";"Saroor Nagar";" Hyderabad";"";58;165
"Tipsy Topsy Bakery";3.8;3.9;225;0;"Chinese";"Saroor Nagar";" Hyderabad";"BESTSELLER";76;175
"Tipsy Topsy Bakery";3.8;3.9;225;0;"Chinese";"Saroor Nagar";" Hyderabad";"BESTSELLER";73;145
"Tipsy Topsy Bakery";3.8;3.9;225;0;"Chinese";"Saroor Nagar";" Hyderabad";"";175;33
"Tipsy Topsy Bakery";3.8;3.9;225;0;"Chinese";"Saroor Nagar";" Hyderabad";"";5;349
"Tipsy Topsy Bakery";3.8;3.9;225;0;"Chinese";"Saroor Nagar";" Hyderabad";"BESTSELLER";71;155
"Tipsy Topsy Bakery";3.8;3.9;225;0;"Chinese";"Saroor Nagar";" Hyderabad";"";46;149
"Tipsy Topsy Bakery";3.8;3.9;225;0;"Chinese";"Saroor Nagar";" Hyderabad";"";76;165
"Tipsy Topsy Bakery";3.8;3.9;225;0;"Chinese";"Saroor Nagar";" Hyderabad";"BESTSELLER";63;165
"Tipsy Topsy Bakery";3.8;3.9;225;0;"Chinese";"Saroor Nagar";" Hyderabad";"";22;149
"Tipsy Topsy Bakery";3.8;3.9;225;0;"Chinese";"Saroor Nagar";" Hyderabad";"";43;165
"Tipsy Topsy Bakery";3.8;3.9;225;0;"Chinese";"Saroor Nagar";" Hyderabad";"";34;165
"Tipsy Topsy Bakery";3.8;3.9;225;0;"Chinese";"Saroor Nagar";" Hyderabad";"";50;198
"Tipsy Topsy Bakery";3.8;3.9;225;0;"Chinese";"Saroor Nagar";" Hyderabad";"MUST TRY";13;132
"Tipsy Topsy Bakery";3.8;3.9;225;0;"Chinese";"Saroor Nagar";" Hyderabad";"";17;132
"Tipsy Topsy Bakery";3.8;3.9;225;0;"Chinese";"Saroor Nagar";" Hyderabad";"";31;41
"Tipsy Topsy Bakery";3.8;3.9;225;0;"Chinese";"Saroor Nagar";" Hyderabad";"";31;99
"Tipsy Topsy Bakery";3.8;3.9;225;0;"Chinese";"Saroor Nagar";" Hyderabad";"";8;173
"Tipsy Topsy Bakery";3.8;3.9;225;0;"Chinese";"Saroor Nagar";" Hyderabad";"MUST TRY";0;369
"Tipsy Topsy Bakery";3.8;3.9;225;0;"Chinese";"Saroor Nagar";" Hyderabad";"MUST TRY";0;269
"Tipsy Topsy Bakery";3.8;3.9;225;0;"Chinese";"Saroor Nagar";" Hyderabad";"MUST TRY";0;248
"Tipsy Topsy Bakery";3.8;3.9;225;0;"Chinese";"Saroor Nagar";" Hyderabad";"";0;495
"Tipsy Topsy Bakery";3.8;3.9;225;0;"Chinese";"Saroor Nagar";" Hyderabad";"";0;660
"Tipsy Topsy Bakery";3.8;3.9;225;0;"Chinese";"Saroor Nagar";" Hyderabad";"";0;413
"Tipsy Topsy Bakery";3.8;3.9;225;0;"Chinese";"Saroor Nagar";" Hyderabad";"";0;454
"Tipsy Topsy Bakery";3.8;3.9;225;0;"Chinese";"Saroor Nagar";" Hyderabad";"";31;99
"Tipsy Topsy Bakery";3.8;3.9;225;0;"Chinese";"Saroor Nagar";" Hyderabad";"";14;99
"Tipsy Topsy Bakery";3.8;3.9;225;0;"Chinese";"Saroor Nagar";" Hyderabad";"";11;116
"Tipsy Topsy Bakery";3.8;3.9;225;0;"Chinese";"Saroor Nagar";" Hyderabad";"";13;132
"Tipsy Topsy Bakery";3.8;3.9;225;0;"Chinese";"Saroor Nagar";" Hyderabad";"";16;120
"Tipsy Topsy Bakery";3.8;3.9;225;0;"Chinese";"Saroor Nagar";" Hyderabad";"";0;132
"Tipsy Topsy Bakery";3.8;3.9;225;0;"Chinese";"Saroor Nagar";" Hyderabad";"";11;125
"Tipsy Topsy Bakery";3.8;3.9;225;0;"Chinese";"Saroor Nagar";" Hyderabad";"";0;135
"Tipsy Topsy Bakery";3.8;3.9;225;0;"Chinese";"Saroor Nagar";" Hyderabad";"";5;135
"Tipsy Topsy Bakery";3.8;3.9;225;0;"Chinese";"Saroor Nagar";" Hyderabad";"";11;115
"Tipsy Topsy Bakery";3.8;3.9;225;0;"Chinese";"Saroor Nagar";" Hyderabad";"";6;122
"Tipsy Topsy Bakery";3.8;3.9;225;0;"Chinese";"Saroor Nagar";" Hyderabad";"";0;269
"Tipsy Topsy Bakery";3.8;3.9;225;0;"Chinese";"Saroor Nagar";" Hyderabad";"";0;369
"Tipsy Topsy Bakery";3.8;3.9;225;0;"Chinese";"Saroor Nagar";" Hyderabad";"";0;299
"Tipsy Topsy Bakery";3.8;3.9;225;0;"Chinese";"Saroor Nagar";" Hyderabad";"";5;349
"Tipsy Topsy Bakery";3.8;3.9;225;0;"Chinese";"Saroor Nagar";" Hyderabad";"";50;198
"Tipsy Topsy Bakery";3.8;3.9;225;0;"Chinese";"Saroor Nagar";" Hyderabad";"";119;157
"Tipsy Topsy Bakery";3.8;3.9;225;0;"Chinese";"Saroor Nagar";" Hyderabad";"";6;173
"Tipsy Topsy Bakery";3.8;3.9;225;0;"Chinese";"Saroor Nagar";" Hyderabad";"";46;149
"Tipsy Topsy Bakery";3.8;3.9;225;0;"Chinese";"Saroor Nagar";" Hyderabad";"";13;198
"Tipsy Topsy Bakery";3.8;3.9;225;0;"Chinese";"Saroor Nagar";" Hyderabad";"";0;182
"Tipsy Topsy Bakery";3.8;3.9;225;0;"Chinese";"Saroor Nagar";" Hyderabad";"BESTSELLER";114;165
"Tipsy Topsy Bakery";3.8;3.9;225;0;"Chinese";"Saroor Nagar";" Hyderabad";"";58;165
"Tipsy Topsy Bakery";3.8;3.9;225;0;"Chinese";"Saroor Nagar";" Hyderabad";"";18;155
"Tipsy Topsy Bakery";3.8;3.9;225;0;"Chinese";"Saroor Nagar";" Hyderabad";"";6;165
"Tipsy Topsy Bakery";3.8;3.9;225;0;"Chinese";"Saroor Nagar";" Hyderabad";"";0;165
"Tipsy Topsy Bakery";3.8;3.9;225;0;"Chinese";"Saroor Nagar";" Hyderabad";"";0;157
"Tipsy Topsy Bakery";3.8;3.9;225;0;"Chinese";"Saroor Nagar";" Hyderabad";"";0;149
"Tipsy Topsy Bakery";3.8;3.9;225;0;"Chinese";"Saroor Nagar";" Hyderabad";"";0;149
"Tipsy Topsy Bakery";3.8;3.9;225;0;"Chinese";"Saroor Nagar";" Hyderabad";"";12;165
"Tipsy Topsy Bakery";3.8;3.9;225;0;"Chinese";"Saroor Nagar";" Hyderabad";"";0;149
"Tipsy Topsy Bakery";3.8;3.9;225;0;"Chinese";"Saroor Nagar";" Hyderabad";"";24;165
"Tipsy Topsy Bakery";3.8;3.9;225;0;"Chinese";"Saroor Nagar";" Hyderabad";"";0;145
"Tipsy Topsy Bakery";3.8;3.9;225;0;"Chinese";"Saroor Nagar";" Hyderabad";"";34;165
"Tipsy Topsy Bakery";3.8;3.9;225;0;"Chinese";"Saroor Nagar";" Hyderabad";"";7;145
"Tipsy Topsy Bakery";3.8;3.9;225;0;"Chinese";"Saroor Nagar";" Hyderabad";"BESTSELLER";117;149
"Tipsy Topsy Bakery";3.8;3.9;225;0;"Chinese";"Saroor Nagar";" Hyderabad";"";0;165
"Tipsy Topsy Bakery";3.8;3.9;225;0;"Chinese";"Saroor Nagar";" Hyderabad";"";41;140
"Tipsy Topsy Bakery";3.8;3.9;225;0;"Chinese";"Saroor Nagar";" Hyderabad";"BESTSELLER";296;155
"Tipsy Topsy Bakery";3.8;3.9;225;0;"Chinese";"Saroor Nagar";" Hyderabad";"";76;165
"Tipsy Topsy Bakery";3.8;3.9;225;0;"Chinese";"Saroor Nagar";" Hyderabad";"";34;157
"Tipsy Topsy Bakery";3.8;3.9;225;0;"Chinese";"Saroor Nagar";" Hyderabad";"";0;165
"Tipsy Topsy Bakery";3.8;3.9;225;0;"Chinese";"Saroor Nagar";" Hyderabad";"";130;165
"Tipsy Topsy Bakery";3.8;3.9;225;0;"Chinese";"Saroor Nagar";" Hyderabad";"";36;135
"Tipsy Topsy Bakery";3.8;3.9;225;0;"Chinese";"Saroor Nagar";" Hyderabad";"";7;165
"Tipsy Topsy Bakery";3.8;3.9;225;0;"Chinese";"Saroor Nagar";" Hyderabad";"";0;145
"Tipsy Topsy Bakery";3.8;3.9;225;0;"Chinese";"Saroor Nagar";" Hyderabad";"";42;145
"Tipsy Topsy Bakery";3.8;3.9;225;0;"Chinese";"Saroor Nagar";" Hyderabad";"";25;149
"Tipsy Topsy Bakery";3.8;3.9;225;0;"Chinese";"Saroor Nagar";" Hyderabad";"";6;149
"Tipsy Topsy Bakery";3.8;3.9;225;0;"Chinese";"Saroor Nagar";" Hyderabad";"BESTSELLER";401;165
"Tipsy Topsy Bakery";3.8;3.9;225;0;"Chinese";"Saroor Nagar";" Hyderabad";"BESTSELLER";76;175
"Tipsy Topsy Bakery";3.8;3.9;225;0;"Chinese";"Saroor Nagar";" Hyderabad";"";10;165
"Tipsy Topsy Bakery";3.8;3.9;225;0;"Chinese";"Saroor Nagar";" Hyderabad";"BESTSELLER";135;165
"Tipsy Topsy Bakery";3.8;3.9;225;0;"Chinese";"Saroor Nagar";" Hyderabad";"BESTSELLER";63;165
"Tipsy Topsy Bakery";3.8;3.9;225;0;"Chinese";"Saroor Nagar";" Hyderabad";"BESTSELLER";37;248
"Tipsy Topsy Bakery";3.8;3.9;225;0;"Chinese";"Saroor Nagar";" Hyderabad";"";0;248
"Tipsy Topsy Bakery";3.8;3.9;225;0;"Chinese";"Saroor Nagar";" Hyderabad";"";7;265
"Tipsy Topsy Bakery";3.8;3.9;225;0;"Chinese";"Saroor Nagar";" Hyderabad";"";0;265
"Tipsy Topsy Bakery";3.8;3.9;225;0;"Chinese";"Saroor Nagar";" Hyderabad";"";0;265
"Tipsy Topsy Bakery";3.8;3.9;225;0;"Chinese";"Saroor Nagar";" Hyderabad";"";7;265
"Tipsy Topsy Bakery";3.8;3.9;225;0;"Chinese";"Saroor Nagar";" Hyderabad";"";0;260
"Tipsy Topsy Bakery";3.8;3.9;225;0;"Chinese";"Saroor Nagar";" Hyderabad";"";0;249
"Tipsy Topsy Bakery";3.8;3.9;225;0;"Chinese";"Saroor Nagar";" Hyderabad";"";30;289
"Tipsy Topsy Bakery";3.8;3.9;225;0;"Chinese";"Saroor Nagar";" Hyderabad";"";0;299
"Tipsy Topsy Bakery";3.8;3.9;225;0;"Chinese";"Saroor Nagar";" Hyderabad";"";0;299
"Tipsy Topsy Bakery";3.8;3.9;225;0;"Chinese";"Saroor Nagar";" Hyderabad";"";0;315
"Tipsy Topsy Bakery";3.8;3.9;225;0;"Chinese";"Saroor Nagar";" Hyderabad";"BESTSELLER";141;289
"Tipsy Topsy Bakery";3.8;3.9;225;0;"Chinese";"Saroor Nagar";" Hyderabad";"BESTSELLER";50;299
"Tipsy Topsy Bakery";3.8;3.9;225;0;"Chinese";"Saroor Nagar";" Hyderabad";"";11;310
"Tipsy Topsy Bakery";3.8;3.9;225;0;"Chinese";"Saroor Nagar";" Hyderabad";"";0;310
"Tipsy Topsy Bakery";3.8;3.9;225;0;"Chinese";"Saroor Nagar";" Hyderabad";"BESTSELLER";55;299
"Tipsy Topsy Bakery";3.8;3.9;225;0;"Chinese";"Saroor Nagar";" Hyderabad";"";13;135
